Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,STZ,0,0,0,0,22860000000.0,36010000000.0,27.76,13.05,3.59,2.77,1.95,4.37,11.89,10.07,32.77,6.14,7.32,8240000000.0,43.05,1.4,4099999999.9999995,3030000000.0,829300000.0,4.31,18.9,93700000.0,0.49,12940000000.0,107.49,1.41,61.36,2350000000.0,942240000.0,0.77,177.09,188.6,1580000.0,167510000.0,160190000.0,9.89,85.52,5320000.0,4.61,3.34,5780000.0
0,0,MYL,0,0,0,0,7870000000.0,20230000000.0,508.33,3.24,0.6,0.68,0.66,1.76,6.0,0.15,13.33,2.99,0.14,11500000000.0,22.3,3.7,4550000000.0,3370000000.0,16800000.0,0.03,-60.0,563700000.0,1.09,12920000000.0,108.76,1.21,23.02,1800000000.0,1950000000.0,1.79,18.67,19.34,7130000.0,516130000.0,512940000.00000006,1.39,87.76,20200000.0,3.31,5.03,24030000.0
0,0,M,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PSA,0,0,0,0,29900000000.0,39020000000.0,23.49,22.29,1.66,10.25,5.98,13.38,19.06,52.14,52.62,8.6,16.74,2920000000.0,16.73,3.8,2120000000.0,2049999999.9999998,1270000000.0,7.29,-34.2,409740000.0,2.35,1900000000.0,20.95,1.12,28.66,2069999999.9999998,1460000000.0,0.19,217.73,224.53,1170000.0,174640000.0,151460000.0,14.72,81.44,6800000.0,6.21,5.48,5220000.0
0,0,TXN,0,0,0,0,91130000000.0,91900000000.0,18.64,17.18,3.17,6.34,10.21,6.39,13.76,34.88,39.51,20.2,56.05,14380000000.0,15.37,-9.9,9160000000.0,6680000000.0,4980000000.0,5.24,-13.6,5390000000.0,5.77,6140000000.0,68.88,4.13,9.56,6650000000.0,4179999999.9999995,1.15,118.23,123.58,6180000.0,933690000.0,932000000.0,0.27,87.16,18020000.0,3.63,,17020000.0
0,0,AMP,0,0,0,0,11130000000.0,11380000000.0,6.45,4.6,0.56,0.86,1.94,0.88,3.53,14.69,23.57,1.31,33.45,12890000000.0,96.12,-3.2,6330000000.0,3220000000.0,1890000000.0,13.92,-14.1,5280000000.0,42.86,5590000000.0,97.52,2.41,46.22,2340000000.0,1520000000.0,1.85,145.82,152.88,1770000.0,123900000.0,122670000.0,0.27,88.24,2310000.0,2.96,1.72,2200000.0
0,0,HST,0,0,0,0,7430000000.0,10580000000.0,8.44,16.89,0.54,1.36,1.04,1.93,7.13,16.78,14.99,4.21,12.3,5480000000.0,7.51,-2.3,1590000000.0,1480000000.0,920000000.0,1.26,-73.6,1570000000.0,2.23,4400000000.0,58.93,6.2,10.26,1250000000.0,1320000000.0,1.27,14.49,16.58,10820000.0,713400000.0,698290000.0,1.18,104.23,41730000.0,4.44,7.99,42120000.0
0,0,ETN,0,0,0,0,26710000000.0,35150000000.0,12.37,10.47,2.27,1.25,1.67,1.64,9.41,10.34,13.33,5.58,13.71,21390000000.0,51.05,-4.0,7050000000.0,3740000000.0,2210000000.0,5.25,-28.4,591000000.0,1.43,8840000000.0,54.83,1.7,38.91,3450000000.0,1140000000.0,1.27,93.15,90.17,3310000.0,411440000.0,412030000.0,0.24,83.17,6600000.0,2.08,,7920000.0
0,0,CLDX,0,0,0,0,25910000.0,-44180000.0,,-0.57,,5.82,0.24,-9.93,0.88,0.0,-1227.64,-22.75,-43.43,4450000.0,0.34,-42.0,-55910000.0,-50200000.0,-49830000.0,-3.747,,72920000.0,4.52,3730000.0,3.68,6.32,6.37,-50840000.0,-28930000.0,2.96,2.2757,2.3194,16710000.0,16710000.0,15030000.0,0.22,27.21,0.68,0.68,2.95,
0,0,WAG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTXS,0,0,0,0,14600000000.0,15010000000.0,23.72,19.31,2.79,4.85,18.53,4.99,21.52,22.65,18.99,7.5,98.16,3010000000.0,23.01,1.0,2600000000.0,697670000.0,681810000.0,5.03,25.0,588820000.0,4.81,999330000.0,119.3,0.83,6.44,783070000.0,758220000.0,1.0,117.04,109.77,2040000.0,130220000.0,121500000.0,0.97,102.71,7420000.0,4.28,6.36,6700000.0
0,0,LMT,0,0,0,0,82090000000.0,94390000000.0,13.27,10.98,1.46,1.37,26.08,1.58,10.76,10.42,12.87,10.41,269.7,59810000000.0,212.1,10.2,8369999999.999999,8780000000.0,6230000000.0,21.95,19.6,1510000000.0,5.37,13760000000.0,433.9,1.22,11.17,7310000000.0,3620000000.0,1.01,390.67,391.62,1620000.0,281870000.0,238220000.0,0.11,81.1,3830000.0,2.66,,3700000.0
0,0,AVP,0,0,0,0,2480000000.0,4330000000.0,,16.12,0.15,0.5,,0.87,11.02,-0.46,6.56,6.61,,4950000000.0,11.19,-16.6,3300000000.0,392700000.0,-19400000.0,-0.132,-6.6,564200000.0,1.27,1890000000.0,,1.2,-2.14,40900000.0,208450000.0,1.86,5.6,4.66,19900000.0,449870000.0,378900000.0,1.01,80.68,18100000.0,2.68,4.59,16450000.0
0,0,ATI,0,0,0,0,788030000.0,1880000000.0,3.39,5.53,-4.22,0.19,0.38,0.46,4.33,6.25,7.2,3.33,12.91,4120000000.0,32.77,-1.9,637800000.0,433600000.0,257600000.00000003,1.85,37.5,490800000.0,3.89,1480000000.0,67.39,2.71,16.58,230100000.0,167160000.0,1.95,16.07,19.68,1960000.0,126080000.0,124470000.0,21.84,0.0,16739999.999999998,10.46,15.29,15470000.0
0,0,X,0,0,0,0,900610000.0,4030000000.0000005,,-9.8,-0.1,0.06,0.22,0.31,9.16,-4.87,-0.97,-0.7,-15.19,12940000000.0,75.47,-23.5,936000000.0,440000000.0,-630000000.0,-3.67,,749000000.0,4.41,3880000000.0,94.75,1.45,24.06,682000000.0,-596880000.0,2.58,7.8,10.86,16140000.0,170250000.0,159480000.0,1.35,71.32,50600000.0,3.37,29.38,51140000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CSC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ROK,0,0,0,0,14730000000.0,16750000000.0,16.18,13.59,2.94,2.19,20.55,2.49,11.51,13.75,19.41,12.53,80.57,6740000000.0,57.51,2.6,2900000000.0,1460000000.0,925300000.0,7.84,286.9,926800000.0,7.98,2620000000.0,252.98,1.46,6.17,1200000000.0,752080000.0,1.37,183.43,183.88,1020000.0,116180000.0,115320000.0,0.67,77.99,2100000.0,2.32,1.82,1950000.0
0,0,RDC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,USB,0,0,0,0,49550000000.0,102230000000.0,7.83,7.4,1.48,2.34,1.09,4.84,,32.71,41.45,1.44,13.34,21140000000.0,13.37,-3.2,21140000000.0,,6580000000.0,4.16,-19.9,21120000000.0,13.87,66150000000.00001,,,29.9,4890000000.0,,1.14,46.81,54.36,9010000.0,1520000000.0,1520000000.0,0.09,78.21,16469999.999999998,2.2,,14300000.0
0,0,LUK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APH,0,0,0,0,20880000000.0,23840000000.0,18.68,17.08,3.59,2.54,4.61,2.9,12.22,14.04,19.93,9.83,26.88,8230000000.0,27.65,-3.3,2620000000.0,1950000000.0,1160000000.0,3.75,-5.7,908600000.0,3.05,3810000000.0,82.81,1.98,15.21,1500000000.0,997110000.0,1.08,92.81,99.14,1610000.0,296490000.0,296520000.0,0.52,97.87,2520000.0,1.67,1.14,2480000.0
0,0,NTRS,0,0,0,0,13510000000.0,17500000000.0,9.74,9.07,21.55,2.22,1.38,2.88,,24.51,31.94,1.11,13.82,6090000000.0,28.38,2.7,6090000000.0,,1430000000.0,6.63,-9.5,11360000000.0,54.3,14080000000.0,,,46.81,2590000000.0,,1.24,87.81,97.92,1600000.0,209270000.0,206200000.0,0.63,85.53,3970000.0,2.84,,3830000.0
0,0,BEN,0,0,0,0,8400000000.0,5090000000.0,6.73,7.65,-2.04,1.45,0.83,0.88,3.16,21.99,27.0,6.73,11.43,5780000000.0,11.56,0.1,2380000000.0,1610000000.0,1260000000.0,2.51,27.0,5860000000.0,11.8,1010000000.0,8.73,4.53,20.26,-21500000.0,1090000000.0,1.25,22.77,26.01,5510000.0,496900000.0,270940000.0,45.7,51.01,29900000.0,4.89,11.04,31420000.0
0,0,GE,0,0,0,0,56720000000.0,138070000000.0,,8.69,1.87,0.6,2.01,1.45,11.57,-5.23,6.76,1.39,1.04,95210000000.0,10.91,-1.0,18810000000.0,11930000000.0,-105000000.0,-0.62,-4.3,14510000000.0,1.66,94040000000.0,314.94,1.58,3.24,8770000000.0,35040000000.0,1.14,10.64,10.48,76460000.0,8700000000.0,8730000000.0,0.14,63.76,82680000.0,1.16,0.96,88900000.0
0,0,BBBY,0,0,0,0,634800000.0,3520000000.0,,10.64,-0.49,0.06,0.33,0.31,7.44,-7.06,1.11,1.01,-33.77,11360000000.0,89.8,-9.0,4099999999.9999995,473080000.0,-802200000.0,-6.341,,900080000.0,7.27,3800000000.0,205.73,1.41,14.93,509970000.0,308810000.0,1.58,10.6837,12.855,10440000.0,126960000.0,117650000.0,5.09,116.49,64920000.0,5.39,79.4,51430000.0
0,0,WM,0,0,0,0,41750000000.0,55530000000.0,25.14,19.66,3.21,2.7,5.9,3.59,12.78,10.81,17.92,6.87,25.04,15450000000.0,36.4,0.1,5970000000.0,4340000000.0,1670000000.0,3.91,-15.8,3560000000.0,8.39,13940000000.0,197.21,1.98,16.66,3870000000.0,1390000000.0,0.65,116.81,115.06,2390000.0,424240000.0,423400000.0,0.26,80.19,6010000.0,2.93,1.42,5730000.0
0,0,ITW,0,0,0,0,40110000000.0,46070000000.0,16.25,15.05,4.43,2.84,13.29,3.27,11.96,17.87,24.28,14.31,80.18,14110000000.0,43.56,-3.1,5920000000.0,3850000000.0,2520000000.0,7.74,5.6,1980000000.0,6.21,7940000000.0,261.95,2.9,9.46,3000000000.0,2049999999.9999998,1.16,171.22,169.06,1610000.0,321410000.0,315500000.0,0.19,82.0,6690000.0,5.15,,7050000.0
0,0,LM,0,0,0,0,4050000000.0,6010000000.0,17.6,12.47,1.32,1.4,1.06,2.08,10.54,8.18,17.27,3.97,6.43,2900000000.0,33.51,7.0,1080000000.0,569790000.0,229520000.0,2.65,,1080000000.0,12.43,2340000000.0,51.86,2.12,43.82,493960000.0,283430000.0,1.04,46.33,39.69,2390000.0,86890000.0,85480000.0,2.29,87.28,1920000.0,0.77,2.24,2380000.0
0,0,OKE,0,0,0,0,8539999999.999999,21470000000.0,6.73,5.03,0.84,0.84,1.37,2.11,9.02,12.58,18.73,5.94,19.97,10160000000.0,24.58,-15.1,3380000000.0,2380000000.0,1280000000.0,3.07,9.3,20960000.0,0.05,12950000000.0,208.02,0.73,15.07,1950000000.0,-2410000000.0,1.18,60.27,69.63,4220000.0,413240000.0,410350000.0,0.67,76.91,11400000.0,4.39,3.53,10020000.0
0,0,BRCM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IFF,0,0,0,0,10940000000.0,15120000000.0,25.6,14.71,4.55,2.13,1.76,2.94,13.61,8.87,15.37,3.77,7.39,5140000000.0,45.91,5.3,2120000000.0,1110000000.0,452780000.0,4.0,541.6,606820000.0,5.68,4680000000.0,73.92,1.9,58.22,698960000.0,544020000.0,0.84,124.94,126.46,1360000.0,106780000.0,83230000.0,0.29,101.35,12830000.0,9.21,17.6,12410000.0
0,0,PPG,0,0,0,0,18810000000.0,32350000000.0,15.27,11.45,1.86,1.24,3.56,2.13,14.47,8.67,11.45,6.24,25.26,15220000000.0,63.24,-4.2,6370000000.0,2240000000.0,1310000000.0,5.22,-6.6,843000000.0,3.57,6010000000.0,120.02,1.4,22.42,1630000000.0,1050000000.0,1.28,107.34,120.5,2009999.9999999998,235910000.0,235710000.0,0.13,81.61,5410000.0,4.74,2.56,4920000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTAS,0,0,0,0,18170000000.0,20890000000.0,19.86,18.24,2.37,2.5,5.48,2.88,12.69,13.19,17.5,10.36,29.46,7260000000.0,69.57,7.6,3130000000.0,1650000000.0,948380000.0,8.81,15.3,234440000.0,2.25,2910000000.0,87.54,2.34,31.96,1330000000.0,919560000.0,,267.54,265.59,1670000.0,103750000.0,87730000.0,15.59,67.44,2390000.0,4.48,2.7,2940000.0
0,0,PCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMY,0,0,0,0,109260000000.0,141510000000.0,24.08,6.55,0.48,4.18,2.11,5.41,16.19,13.15,27.02,5.35,10.51,26140000000.0,15.33,33.0,18930000000.0,8740000000.0,3440000000.0,2.01,,15390000000.0,6.82,47540000000.0,91.96,1.6,22.92,8070000000.0,6160000000.0,0.78,60.77,58.15,15120000.0,2340000000.0,2250000000.0,0.1,79.85,48970000.0,3.74,3.0,63720000.0
0,0,PSX,0,0,0,0,21250000000.0,34920000000.0,7.14,5.24,-3.48,0.2,0.86,0.32,7.57,2.87,3.05,3.62,12.43,107290000000.0,237.71,0.1,11760000000.0,4610000000.0,3070000000.0,6.77,-67.1,1610000000.0,3.67,13020000000.0,47.94,1.24,56.48,4810000000.0,-1420000000.0,1.2,75.02,100.25,3880000.0,441000000.0,438350000.0,0.24,71.85,5610000.0,1.6,1.24,5140000.0
0,0,A,0,0,0,0,20580000000.0,22010000000.0,27.5,17.54,2.29,3.93,4.25,4.2,17.29,14.59,19.29,6.84,15.46,5240000000.0,16.78,5.7,2810000000.0,1270000000.0,764000000.0,2.42,-60.9,1230000000.0,3.96,2650000000.0,54.74,1.64,15.64,749000000.0,620750000.0,1.33,78.41,79.48,2310000.0,309650000.0,308660000.0,0.37,88.64,5030000.0,2.21,1.62,5090000.0
0,0,EMN,0,0,0,0,5550000000.0,11390000000.0,7.45,5.11,0.88,0.6,0.93,1.23,6.13,8.19,13.47,4.88,12.8,9270000000.0,67.49,-7.2,2230000000.0,1860000000.0,759000000.0,5.48,-23.5,205000000.0,1.51,5980000000.0,99.11,1.86,43.83,1500000000.0,864500000.0,1.4,62.17,72.1,1400000.0,135980000.0,135070000.0,0.55,85.52,1900000.0,1.4,1.53,2069999.9999999998
0,0,TRIP,0,0,0,0,2160000000.0,2000000000.0,17.8,9.05,13.58,1.38,1.87,1.28,8.28,8.08,12.11,5.69,9.57,1560000000.0,11.23,-3.2,1470000000.0,242000000.0,126000000.0,0.89,100.0,319000000.0,2.34,167000000.0,14.38,1.23,8.45,424000000.0,328750000.0,1.13,23.99,31.54,3200000.0,124580000.0,104250000.0,15.5,90.59,14990000.0,4.85,14.27,13210000.0
0,0,FLIR,0,0,0,0,3430000000.0,3860000000.0,20.25,10.42,0.65,1.82,1.83,2.05,9.26,9.09,16.64,6.63,9.16,1890000000.0,13.98,9.0,935400000.0,417190000.0,171600000.0,1.26,-98.3,285000000.0,2.12,717620000.0,38.35,2.68,13.93,370370000.0,287090000.0,1.22,46.29,51.29,1150000.0,134460000.0,133389999.99999999,0.7,96.19,3150000.0,3.31,2.63,2180000.0
0,0,HCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PAYX,0,0,0,0,18630000000.0,18980000000.0,17.44,15.94,2.55,4.62,7.25,4.7,11.45,26.72,35.7,11.46,43.17,4030000000.0000005,11.24,15.3,2590000000.0,1660000000.0,1080000000.0,2.98,9.7,635000000.0,1.77,986100000.0,38.38,1.17,7.17,1340000000.0,1240000000.0,0.86,79.69,83.25,2120000.0,358390000.0,319570000.0,10.77,70.82,8199999.999999999,5.3,2.57,9090000.0
0,0,FTR,0,0,0,0,94830000.0,17070000000.0,,-0.4,0.0,0.01,,2.06,5.13,-72.0,17.83,4.44,,8289999999.999999,80.99,-6.1,5270000000.0,3330000000.0,-5970000000.0,-58.315,,683000000.0,6.48,17660000000.0,,1.1,-38.94,1710000000.0,-499750000.0,1.35,0.5008,0.7326,1930000.0,105370000.0,98670000.0,1.28,60.57,40370000.0,34.0,51.61,42820000.0
0,0,T,0,0,0,0,204360000000.0,401280000000.0,15.01,7.43,1.84,1.13,1.12,2.21,7.62,7.67,15.31,3.2,7.57,181190000000.0,24.76,-2.4,97050000000.0,52640000000.0,13900000000.0,1.89,-50.7,12190000000.0,1.7,191680000000.0,94.92,0.8,25.39,48670000000.0,34170000000.0,0.58,36.29,37.63,41130000.0,7180000000.0,7160000000.0,0.08,57.75,116790000.0,3.06,,133720000.0
0,0,DO,0,0,0,0,374550000.0,2350000000.0,,-1.07,0.14,0.4,0.12,2.51,31.58,-38.21,-30.08,-2.96,-10.48,934930000.0,6.79,14.4,141520000.0,74340000.0,-357210000.0,-2.6,,156280000.0,1.13,2130000000.0,65.89,1.58,23.47,9090000.0,-100480000.0,2.15,3.252,5.4276,4260000.0,137700000.0,64190000.0,0.3,117.61,34280000.0,7.95,53.33,35670000.0
0,0,PHM,0,0,0,0,5340000000.0,7350000000.0,5.41,4.36,0.9,0.52,0.98,0.72,5.22,9.96,13.27,8.11,19.79,10210000000.0,37.21,0.6,2410000000.0,1410000000.0,1010000000.0,3.66,41.3,1230000000.0,4.54,3240000000.0,59.27,5.51,20.2,1080000000.0,497240000.0,0.6,39.89,39.03,4130000.0,271000000.0,262550000.0,3.07,95.3,13910000.0,3.65,6.15,12750000.0
0,0,NUS,0,0,0,0,1100000000.0,1260000000.0,6.37,7.63,-1.32,0.45,1.25,0.52,3.66,7.17,11.05,9.65,20.95,2420000000.0,43.6,-14.6,1840000000.0,344080000.0,173550000.0,3.1,,345250000.0,6.22,507010000.0,57.92,2.08,15.74,177930000.0,100140000.0,0.86,26.77,37.33,1940000.0,55550000.0,52880000.0,2.79,74.55,2850000.0,3.16,6.83,2410000.0
0,0,ADM,0,0,0,0,17079999999.999998,26220000000.0,12.55,8.5,-1.09,0.26,0.89,0.41,10.16,2.13,2.45,2.34,7.2,64660000000.0,114.84,2.4,4150000000.0000005,2580000000.0,1380000000.0,2.44,60.0,855000000.0,1.53,9920000000.0,51.44,1.55,34.49,-5450000000.0,294620000.0,1.16,40.18,42.01,3420000.0,556690000.0,555020000.0,0.4,80.98,8970000.0,2.64,1.8,12010000.0
0,0,BTU,0,0,0,0,321430000.0,1040000000.0,,-4.66,0.03,0.07,0.12,0.22,1.23,-4.57,0.04,0.02,-6.15,4620000000.0,44.58,-20.0,1090000000.0,847400000.0,-214500000.0,-2.039,,732200000.0,7.54,1390000000.0,52.13,1.65,26.97,677400000.0,507020000.0,0.83,5.9031,10.4331,2430000.0,97110000.0,56150000.0,16.6,3.29,7650000.0,3.08,9.65,11050000.0
0,0,UA,0,0,0,0,3480000000.0,3780000000.0,35.62,15.38,3.09,0.66,1.52,0.72,8.81,1.75,4.6,3.33,4.42,5270000000.0,11.68,3.7,2470000000.0,428700000.0,92140000.0,0.2,,788070000.0,1.74,1300000000.0,60.43,1.9,4.76,509030000.0,355600000.0,0.91,13.2,16.72,3610000.0,228910000.0,379540000.0,15.24,73.31,11400000.0,2.74,,10260000.0
0,0,APD,0,0,0,0,41740000000.0,43390000000.0,22.23,18.01,1.87,4.66,3.61,4.85,12.85,21.1,25.29,7.29,16.78,8950000000.0,40.58,1.4,2940000000.0,3380000000.0,1890000000.0,8.51,36.9,2430000000.0,11.02,3710000000.0,31.07,2.6,52.37,2980000000.0,135120000.0,0.89,230.83,227.58,1340000.0,220490000.0,219910000.0,0.25,87.6,2320000.0,1.93,1.05,3050000.0
0,0,PLL,0,0,0,0,29500000.0,26350000.0,,-4.2,,,2.47,,-2.74,0.0,0.0,-43.09,-74.15,,,,,-9620000.0,-9380000.0,-1.3,,11390000.0,1.38,1060000.0,6.99,12.97,1.8,-9600000.0,-8850000.0,0.71,7.3714,7.6484,8150000.0,8150000.0,7410000.0,0.0,0.08,1.85,1.85,,
0,0,SNE,0,0,0,0,64200000000.0,65120000000.00001,11.15,11.48,-1.25,,2.2,,,7.61,0.0,2.35,15.14,,,2.6,,,,4.76,-46.5,,,,38.69,0.88,24.08,,,1.45,63.74,63.55,1340000.0,1230000000.0,1230000000.0,0.0,8.88,1940000.0,1.44,,2320000.0
0,0,SBUX,0,0,0,0,68110000000.0,85630000000.0,19.01,17.27,2.44,2.53,,3.17,15.44,13.81,15.11,10.68,,26970000000.0,22.37,7.0,7490000000.0,5540000000.0,3720000000.0,3.05,16.4,3110000000.0,2.65,20630000000.0,,0.68,-5.76,4500000000.0,3210000000.0,0.58,78.66,85.23,10750000.0,1170000000.0,1140000000.0,0.23,70.61,13930000.0,1.45,1.19,13990000.0
